Time_stamps, X_hand,Y_hand,Z_hand,W_hand,X_gripper,Y_gripper,Z_gripper,W_gripper
45.4469,0.154417783,0.150871471,-0.25683713,-0.9420338,0.583139539,0.214546382,-0.7067847,0.338191569
45.4797,0.159429342,0.1474695,-0.255446553,-0.9421158,0.583139539,0.214546382,-0.7067847,0.338191569
45.5127,0.1597769,0.148079321,-0.2555988,-0.9419199,0.583139539,0.214546382,-0.7067847,0.338191569
45.5280,0.159451261,0.148133576,-0.257009029,-0.941582739,0.583139539,0.214546382,-0.7067847,0.338191569
45.5781,0.16064553,0.148838907,-0.255865633,-0.941579938,0.583139539,0.214546382,-0.7067847,0.338191569
45.5977,0.163904086,0.150407419,-0.254616946,-0.9411075,0.583139539,0.214546382,-0.7067847,0.338191569
45.6304,0.1625204,0.1479137,-0.2575002,-0.9409582,0.583139539,0.214546382,-0.7067847,0.338191569
45.6798,0.16189906,0.147018328,-0.254023939,-0.942149758,0.583139539,0.214546382,-0.7067847,0.338191569
45.7125,0.161694676,0.1468607,-0.253323019,-0.9423982,0.583139539,0.214546382,-0.7067847,0.338191569
45.7462,0.1624467,0.145585522,-0.251894444,-0.9428495,0.583139539,0.214546382,-0.7067847,0.338191569
45.7773,0.163446,0.1448884,-0.250766754,-0.9430848,0.583139539,0.214546382,-0.7067847,0.338191569
45.8260,0.167506054,0.1373004,-0.251952767,-0.943191469,0.583139539,0.214546382,-0.7067847,0.338191569
45.8424,0.167506233,0.137300387,-0.251952678,-0.943191469,0.583139539,0.214546382,-0.7067847,0.338191569
45.8765,0.170470953,0.133965939,-0.2541294,-0.9425556,0.583139539,0.214546382,-0.7067847,0.338191569
45.9091,0.172920167,0.134523943,-0.2549047,-0.9418203,0.583139539,0.214546382,-0.7067847,0.338191569
45.9580,0.1781997,0.133468509,-0.2597981,-0.9396468,0.583139539,0.214546382,-0.7067847,0.338191569
45.9750,0.1781998,0.133468762,-0.259797931,-0.9396468,0.583139539,0.214546382,-0.7067847,0.338191569
46.0089,0.183436975,0.134151846,-0.259817034,-0.93853575,0.583139539,0.214546382,-0.7067847,0.338191569
46.0405,0.181049779,0.133518055,-0.260316581,-0.938951135,0.583139539,0.214546382,-0.7067847,0.338191569
46.0995,0.180899292,0.1331995,-0.257779866,-0.9397249,0.583139539,0.214546382,-0.7067847,0.338191569
46.1258,0.182519168,0.133939624,-0.2565592,-0.9396406,0.583139539,0.214546382,-0.7067847,0.338191569
46.1587,0.184748292,0.135472819,-0.255845875,-0.9391795,0.583139539,0.214546382,-0.7067847,0.338191569
