Time_stamps, X_hand,Y_hand,Z_hand,W_hand,X_gripper,Y_gripper,Z_gripper,W_gripper
88.9260,0.259096056,0.9014559,0.144324139,-0.315304816,-0.2476636,-0.0251737963,0.0251737963,0.9681918
88.9896,0.258693576,0.9014775,0.1435269,-0.3159366,-0.2500728,-0.02637695,0.02637695,0.967508256
89.0283,0.2589868,0.901261866,0.1438704,-0.3161553,-0.252731979,-0.0270429924,0.0270429924,0.9667802
89.0567,0.2599712,0.9010993,0.143860832,-0.3158149,-0.2547713,-0.02780634,0.02780634,0.9662014
89.0920,0.260922,0.9008145,0.143756881,-0.315890729,-0.255696237,-0.0288743358,0.0288743358,0.9658944
89.1296,0.26023367,0.9009706,0.144598678,-0.315629065,-0.2562254,-0.0290987454,0.0290987454,0.9657407
89.1594,0.259152919,0.9015248,0.145247892,-0.314636171,-0.255960673,-0.0288036317,0.0288036317,0.965828538
89.1776,0.259413481,0.9020583,0.1448923,-0.313052148,-0.255901337,-0.0281408466,0.0281408466,0.9658834
89.1904,0.259413481,0.9020583,0.1448923,-0.313052148,-0.2556848,-0.0281677917,0.0281677917,0.965939164
89.2277,0.262542367,0.9011249,0.144131958,-0.313482881,-0.2555369,-0.02829302,0.02829302,0.965970933
89.2728,0.2644454,0.900810838,0.144072533,-0.312812358,-0.255437553,-0.028510619,0.028510619,0.9659844
89.2939,0.266155481,0.9006657,0.144557953,-0.311553478,-0.255543172,-0.0289313216,0.0289313216,0.9659315
89.3092,0.2696211,0.900503755,0.145557,-0.308562279,-0.25569877,-0.0284589864,0.0284589864,0.965918362
89.3435,0.272117227,0.9012486,0.143530965,-0.30512625,-0.2556876,-0.02782691,0.02782691,0.9659582
89.3896,0.277064919,0.900657952,0.14512068,-0.3016461,-0.255653381,-0.0270619188,0.0270619188,0.9660107
89.4260,0.2810621,0.900067151,0.143662572,-0.300407022,-0.2558702,-0.025015261,0.025015261,0.9660636
89.4624,0.281081915,0.9000797,0.143657863,-0.300353,-0.256542474,-0.0223089438,0.0223089438,0.9660179
89.4961,0.282193542,0.901937544,0.143393964,-0.29379195,-0.256542474,-0.0223089438,0.0223089438,0.9660179
89.5387,0.2852989,0.902097464,0.14630495,-0.2888245,-0.256601632,-0.0207839329,0.0207839329,0.966070235
89.5768,0.287042469,0.9026499,0.145703927,-0.2856575,-0.256493568,-0.01971171,0.01971171,0.966143847
89.6121,0.291086048,0.9017554,0.142330483,-0.286091119,-0.257782519,-0.0176000614,0.0176000614,0.965882361
89.6275,0.291086048,0.9017554,0.142330483,-0.286091119,-0.259340823,-0.01480607,0.01480607,0.9655588
89.6681,0.288076,0.9046054,0.1450737,-0.278666466,-0.25974378,-0.0137825273,0.0137825273,0.9654808
89.7112,0.2902889,0.9043866,0.147708923,-0.275679976,-0.260458827,-0.0125434678,0.0125434678,0.965321958
89.7449,0.2902889,0.9043866,0.147708923,-0.275679976,-0.2621772,-0.009702154,0.009702154,0.9649222
89.7794,0.29485333,0.904082656,0.148223177,-0.271525383,-0.2629857,-0.009065394,0.009065394,0.9647145
89.8364,0.295090467,0.9055128,0.1549728,-0.262586325,-0.263789266,-0.00727740256,0.00727740256,0.9645254
89.8616,0.296362072,0.905464351,0.1556214,-0.2609327,-0.26444307,-0.006193103,0.006193103,0.9643615
89.8966,0.3027855,0.904138744,0.155386358,-0.258281231,-0.264823,-0.00475590071,0.00475590071,0.9642736
89.9275,0.303866148,0.903628051,0.155705974,-0.258606553,-0.263945967,-0.003889551,0.003889551,0.964521766
89.9871,0.305139631,0.9029438,0.16148749,-0.2559377,-0.263494223,-0.003207696,0.003207696,0.964650333
90.0094,0.306915522,0.902298331,0.1613078,-0.25620392,-0.263574034,-0.00212331861,0.00212331861,0.9646345
90.0401,0.3085672,0.9014597,0.16216962,-0.2566277,-0.264309317,0.000130687447,-0.000130687447,0.9644379
90.0738,0.3085775,0.901460767,0.162179366,-0.256605357,-0.264094651,0.00162695476,-0.00162695476,0.96449405
90.1067,0.3085394,0.902324438,0.16871652,-0.24929665,-0.264040381,0.00177027378,-0.00177027378,0.964508355
90.1419,0.308588624,0.902435362,0.170453772,-0.247646987,-0.263223618,0.00296850526,-0.00296850526,0.964725733
90.1796,0.309304357,0.902026832,0.172051311,-0.247137189,-0.261450946,0.005084699,-0.005084699,0.96519
90.1952,0.3103251,0.90181756,0.171703711,-0.246862933,-0.2589781,0.00627564965,-0.00627564965,0.9658424
