Timestamp,Delta_ms
2025-09-30T18:19:15.4268188Z,2,00
2025-09-30T18:19:15.4354392Z,1,01
2025-09-30T18:19:15.4389478Z,0,99
2025-09-30T18:19:15.4448647Z,1,38
2025-09-30T18:19:15.4615493Z,15,17
2025-09-30T18:19:15.4665981Z,1,00
2025-09-30T18:19:15.4737284Z,5,05
2025-09-30T18:19:15.4782759Z,1,01
2025-09-30T18:19:15.4833156Z,6,57
2025-09-30T18:19:15.4883340Z,1,00
2025-09-30T18:19:15.4964326Z,9,11
2025-09-30T18:19:15.5004636Z,0,51
2025-09-30T18:19:15.5055227Z,6,06
2025-09-30T18:19:15.5095778Z,0,53
2025-09-30T18:19:15.5146291Z,6,05
2025-09-30T18:19:15.5188783Z,0,00
2025-09-30T18:19:15.5244612Z,1,01
2025-09-30T18:19:15.5302967Z,2,00
2025-09-30T18:19:15.5338432Z,1,01
2025-09-30T18:19:15.5378752Z,1,01
2025-09-30T18:19:15.5464600Z,0,99
2025-09-30T18:19:15.5581132Z,1,51
2025-09-30T18:19:15.5642006Z,0,00
2025-09-30T18:19:15.5732576Z,8,05
2025-09-30T18:19:15.5852759Z,8,54
2025-09-30T18:19:15.5948259Z,2,02
2025-09-30T18:19:15.5983573Z,0,51
2025-09-30T18:19:15.6044134Z,6,56
2025-09-30T18:19:15.6079187Z,1,00
2025-09-30T18:19:15.6215008Z,0,00
2025-09-30T18:19:15.6369821Z,0,00
2025-09-30T18:19:15.6414994Z,1,00
2025-09-30T18:19:15.6450634Z,4,57
2025-09-30T18:19:15.6500905Z,1,51
2025-09-30T18:19:15.6556026Z,1,00
2025-09-30T18:19:15.6601236Z,1,00
2025-09-30T18:19:15.6677156Z,11,11
2025-09-30T18:19:15.6727951Z,1,51
2025-09-30T18:19:15.6798339Z,8,59
2025-09-30T18:19:15.6864180Z,1,00
2025-09-30T18:19:15.6939826Z,7,56
2025-09-30T18:19:15.6980245Z,1,51
2025-09-30T18:19:15.7035958Z,7,10
2025-09-30T18:19:15.7081115Z,2,51
2025-09-30T18:19:15.7192107Z,1,00
2025-09-30T18:19:15.7277537Z,0,00
2025-09-30T18:19:15.7373284Z,1,00
2025-09-30T18:19:15.7422589Z,1,41
2025-09-30T18:19:15.7473893Z,1,58
2025-09-30T18:19:15.7549927Z,7,60
2025-09-30T18:19:15.7595994Z,1,55
2025-09-30T18:19:15.7743376Z,2,02
2025-09-30T18:19:15.7799850Z,1,02
2025-09-30T18:19:15.7845831Z,1,01
2025-09-30T18:19:15.7896306Z,0,00
2025-09-30T18:19:15.8102972Z,0,00
2025-09-30T18:19:15.8144155Z,0,51
2025-09-30T18:19:15.8249779Z,1,01
2025-09-30T18:19:15.8295298Z,1,00
2025-09-30T18:19:15.8332474Z,1,17
2025-09-30T18:19:15.8397916Z,0,00
2025-09-30T18:19:15.8433662Z,1,51
2025-09-30T18:19:15.8543924Z,1,51
2025-09-30T18:19:15.8636094Z,1,53
2025-09-30T18:19:15.8686324Z,4,01
2025-09-30T18:19:15.8756776Z,1,00
2025-09-30T18:19:15.8797150Z,1,51
2025-09-30T18:19:15.8847802Z,0,00
2025-09-30T18:19:15.8898235Z,1,52
2025-09-30T18:19:15.8974456Z,9,63
2025-09-30T18:19:15.9034802Z,2,00
2025-09-30T18:19:15.9115451Z,1,51
2025-09-30T18:19:15.9165849Z,1,51
2025-09-30T18:19:15.9206071Z,1,01
2025-09-30T18:19:15.9286793Z,1,01
2025-09-30T18:19:15.9434204Z,1,53
2025-09-30T18:19:15.9469459Z,1,01
2025-09-30T18:19:15.9585042Z,1,01
2025-09-30T18:19:15.9635359Z,1,01
2025-09-30T18:19:15.9680531Z,5,03
2025-09-30T18:19:15.9776290Z,1,04
2025-09-30T18:19:15.9816738Z,1,00
2025-09-30T18:19:16.0046272Z,1,00
2025-09-30T18:19:16.0132198Z,2,01
2025-09-30T18:19:16.0298559Z,1,01
2025-09-30T18:19:16.0386432Z,2,07
2025-09-30T18:19:16.0474560Z,1,56
2025-09-30T18:19:16.0525062Z,1,00
2025-09-30T18:19:16.0595468Z,1,00
2025-09-30T18:19:16.0694535Z,1,99
2025-09-30T18:19:16.0756054Z,1,54
2025-09-30T18:19:16.0841832Z,11,12
2025-09-30T18:19:16.0912475Z,1,51
2025-09-30T18:19:16.1023917Z,2,53
2025-09-30T18:19:16.1114943Z,1,52
2025-09-30T18:19:16.1206310Z,4,55
2025-09-30T18:19:16.1267021Z,1,53
2025-09-30T18:19:16.1397106Z,2,41
2025-09-30T18:19:16.1564220Z,2,56
2025-09-30T18:19:16.1624723Z,1,51
2025-09-30T18:19:16.1695222Z,1,00
2025-09-30T18:19:16.1867726Z,2,02
2025-09-30T18:19:16.1923699Z,1,08
2025-09-30T18:19:16.1994785Z,1,02
2025-09-30T18:19:16.2062565Z,1,52
2025-09-30T18:19:16.2097800Z,7,79
2025-09-30T18:19:16.2193569Z,2,51
2025-09-30T18:19:16.2274127Z,2,53
2025-09-30T18:19:16.2401522Z,2,02
2025-09-30T18:19:16.2493270Z,2,01
2025-09-30T18:19:16.2684461Z,1,51
2025-09-30T18:19:16.2734753Z,1,51
2025-09-30T18:19:16.2846922Z,3,66
2025-09-30T18:19:16.2998520Z,1,02
2025-09-30T18:19:16.3145555Z,2,57
2025-09-30T18:19:16.3237113Z,1,52
2025-09-30T18:19:16.3341330Z,1,02
2025-09-30T18:19:16.3466445Z,1,52
2025-09-30T18:19:16.3542452Z,1,51
2025-09-30T18:19:16.3646511Z,1,02
2025-09-30T18:19:16.3701729Z,3,51
2025-09-30T18:19:16.3849457Z,1,50
2025-09-30T18:19:16.3930762Z,1,01
2025-09-30T18:19:16.3976791Z,1,51
2025-09-30T18:19:16.4027256Z,1,01
2025-09-30T18:19:16.4131178Z,0,00
2025-09-30T18:19:16.4200630Z,1,39
2025-09-30T18:19:16.4375267Z,1,52
2025-09-30T18:19:16.4577749Z,1,51
2025-09-30T18:19:16.4679162Z,0,00
2025-09-30T18:19:16.4783611Z,1,01
2025-09-30T18:19:16.4849156Z,1,02
2025-09-30T18:19:16.4932187Z,1,76
2025-09-30T18:19:16.4992774Z,2,01
2025-09-30T18:19:16.5063889Z,2,59
2025-09-30T18:19:16.5140061Z,1,05
2025-09-30T18:19:16.5221532Z,2,01
2025-09-30T18:19:16.5292281Z,1,51
2025-09-30T18:19:16.5353573Z,1,52
2025-09-30T18:19:16.5434875Z,1,55
2025-09-30T18:19:16.5513079Z,0,00
2025-09-30T18:19:16.5563931Z,1,56
2025-09-30T18:19:16.5730421Z,1,53
2025-09-30T18:19:16.5948247Z,11,11
2025-09-30T18:19:16.6029334Z,1,52
2025-09-30T18:19:16.6131778Z,1,51
2025-09-30T18:19:16.6233288Z,1,49
2025-09-30T18:19:16.6308126Z,1,52
2025-09-30T18:19:16.6380222Z,2,00
2025-09-30T18:19:16.6431176Z,1,52
2025-09-30T18:19:16.6499871Z,4,29
2025-09-30T18:19:16.6586054Z,2,51
2025-09-30T18:19:16.6651753Z,1,53
2025-09-30T18:19:16.6717194Z,4,03
2025-09-30T18:19:16.6757733Z,2,01
2025-09-30T18:19:16.6854163Z,1,01
2025-09-30T18:19:16.6940409Z,0,53
2025-09-30T18:19:16.6975652Z,1,01
2025-09-30T18:19:16.7051195Z,0,00
2025-09-30T18:19:16.7106528Z,1,01
2025-09-30T18:19:16.7182322Z,1,01
2025-09-30T18:19:16.7293164Z,8,18
2025-09-30T18:19:16.7394998Z,1,01
2025-09-30T18:19:16.7445274Z,1,51
2025-09-30T18:19:16.7580749Z,0,00
2025-09-30T18:19:16.7651403Z,1,02
2025-09-30T18:19:16.7733656Z,0,51
2025-09-30T18:19:16.7797561Z,1,01
2025-09-30T18:19:16.7851886Z,1,39
2025-09-30T18:19:16.8042461Z,1,36
2025-09-30T18:19:16.8097865Z,1,00
2025-09-30T18:19:16.8184093Z,1,02
2025-09-30T18:19:16.8339726Z,1,00
2025-09-30T18:19:16.8385115Z,0,00
2025-09-30T18:19:16.8495593Z,1,00
2025-09-30T18:19:16.8653074Z,0,00
2025-09-30T18:19:16.8754375Z,0,52
2025-09-30T18:19:16.8870047Z,1,00
2025-09-30T18:19:16.8915220Z,1,51
2025-09-30T18:19:16.8972763Z,1,51
2025-09-30T18:19:16.9074163Z,10,14
2025-09-30T18:19:16.9144544Z,0,00
2025-09-30T18:19:16.9255410Z,1,51
2025-09-30T18:19:16.9300675Z,0,00
2025-09-30T18:19:16.9427110Z,2,05
2025-09-30T18:19:16.9486063Z,1,01
2025-09-30T18:19:16.9567427Z,1,54
2025-09-30T18:19:16.9644034Z,7,15
2025-09-30T18:19:16.9699292Z,2,01
2025-09-30T18:19:16.9801593Z,1,01
2025-09-30T18:19:16.9953036Z,0,00
2025-09-30T18:19:16.9993335Z,0,00
2025-09-30T18:19:17.0149297Z,1,00
2025-09-30T18:19:17.0387980Z,0,51
2025-09-30T18:19:17.0464603Z,1,00
2025-09-30T18:19:17.0550671Z,2,02
2025-09-30T18:19:17.0601038Z,0,00
2025-09-30T18:19:17.0672888Z,8,18
2025-09-30T18:19:17.0764088Z,1,53
2025-09-30T18:19:17.0853503Z,1,01
2025-09-30T18:19:17.0935057Z,1,00
2025-09-30T18:19:17.1000450Z,1,51
2025-09-30T18:19:17.1066997Z,5,65
2025-09-30T18:19:17.1132593Z,2,00
2025-09-30T18:19:17.1258340Z,1,02
2025-09-30T18:19:17.1341213Z,1,02
2025-09-30T18:19:17.1432286Z,1,51
2025-09-30T18:19:17.1513578Z,1,00
2025-09-30T18:19:17.1648456Z,1,51
2025-09-30T18:19:17.1764360Z,1,51
2025-09-30T18:19:17.1839302Z,0,00
2025-09-30T18:19:17.2003012Z,1,51
2025-09-30T18:19:17.2073472Z,0,99
2025-09-30T18:19:17.2129084Z,2,01
2025-09-30T18:19:17.2174804Z,1,01
2025-09-30T18:19:17.2250525Z,2,52
2025-09-30T18:19:17.2378221Z,1,15
2025-09-30T18:19:17.2444511Z,1,01
2025-09-30T18:19:17.2499873Z,1,00
2025-09-30T18:19:17.2555767Z,1,00
2025-09-30T18:19:17.2596035Z,2,02
2025-09-30T18:19:17.2687010Z,0,00
2025-09-30T18:19:17.2717027Z,1,02
2025-09-30T18:19:17.2764365Z,1,51
2025-09-30T18:19:17.2799601Z,1,51
2025-09-30T18:19:17.2875558Z,1,00
2025-09-30T18:19:17.2966965Z,1,51
2025-09-30T18:19:17.3062950Z,5,08
2025-09-30T18:19:17.3163817Z,1,00
2025-09-30T18:19:17.3214754Z,1,58
2025-09-30T18:19:17.3250084Z,0,00
2025-09-30T18:19:17.3300415Z,1,51
2025-09-30T18:19:17.3387142Z,0,00
2025-09-30T18:19:17.3488728Z,2,01
2025-09-30T18:19:17.3552865Z,0,00
2025-09-30T18:19:17.3603068Z,1,01
2025-09-30T18:19:17.3684407Z,1,04
2025-09-30T18:19:17.3785489Z,1,01
2025-09-30T18:19:17.3966764Z,1,54
2025-09-30T18:19:17.4016910Z,1,00
2025-09-30T18:19:17.4133459Z,1,02
2025-09-30T18:19:17.4183955Z,1,01
2025-09-30T18:19:17.4264826Z,7,55
2025-09-30T18:19:17.4304909Z,1,00
2025-09-30T18:19:17.4470949Z,17,09
2025-09-30T18:19:17.4622129Z,4,01
2025-09-30T18:19:17.4814195Z,2,00
2025-09-30T18:19:17.4897211Z,1,00
2025-09-30T18:19:17.5009180Z,0,99
2025-09-30T18:19:17.5074847Z,1,01
2025-09-30T18:19:17.5296133Z,2,00
2025-09-30T18:19:17.5373728Z,0,57
2025-09-30T18:19:17.5474805Z,1,01
2025-09-30T18:19:17.5565543Z,1,51
2025-09-30T18:19:17.5639343Z,1,02
2025-09-30T18:19:17.5748917Z,1,02
2025-09-30T18:19:17.5814386Z,0,99
2025-09-30T18:19:17.5914414Z,0,51
2025-09-30T18:19:17.6085423Z,0,00
2025-09-30T18:19:17.6244693Z,2,00
2025-09-30T18:19:17.6445640Z,7,20
2025-09-30T18:19:17.6652569Z,0,52
2025-09-30T18:19:17.6739089Z,2,02
2025-09-30T18:19:17.6789839Z,2,55
2025-09-30T18:19:17.6845980Z,1,04
2025-09-30T18:19:17.6901152Z,1,00
2025-09-30T18:19:17.6951591Z,1,52
2025-09-30T18:19:17.6997051Z,0,00
2025-09-30T18:19:17.7034816Z,2,00
2025-09-30T18:19:17.7080009Z,1,51
2025-09-30T18:19:17.7115193Z,0,99
2025-09-30T18:19:17.7192514Z,1,12
2025-09-30T18:19:17.7229767Z,1,00
2025-09-30T18:19:17.7315443Z,1,00
2025-09-30T18:19:17.7454539Z,2,77
2025-09-30T18:19:17.7525659Z,2,08
2025-09-30T18:19:17.7655123Z,10,93
2025-09-30T18:19:17.7856704Z,5,06
2025-09-30T18:19:17.8233365Z,2,53
2025-09-30T18:19:17.8329457Z,1,53
2025-09-30T18:19:17.8375903Z,1,01
2025-09-30T18:19:17.8425330Z,0,00
2025-09-30T18:19:17.8466358Z,1,00
2025-09-30T18:19:17.8514660Z,1,51
2025-09-30T18:19:17.8613197Z,0,00
2025-09-30T18:19:17.8663764Z,2,53
2025-09-30T18:19:17.8715843Z,1,00
2025-09-30T18:19:17.8881648Z,16,58
2025-09-30T18:19:17.8943876Z,1,01
2025-09-30T18:19:17.8988994Z,1,00
2025-09-30T18:19:17.9077596Z,2,25
2025-09-30T18:19:17.9198506Z,5,03
2025-09-30T18:19:17.9365126Z,0,00
2025-09-30T18:19:17.9430209Z,1,51
2025-09-30T18:19:17.9465389Z,2,03
2025-09-30T18:19:17.9535981Z,1,02
2025-09-30T18:19:17.9589394Z,1,67
2025-09-30T18:19:17.9651700Z,1,02
2025-09-30T18:19:17.9767526Z,1,00
2025-09-30T18:19:17.9870789Z,1,01
2025-09-30T18:19:17.9931140Z,5,02
2025-09-30T18:19:17.9970158Z,1,38
2025-09-30T18:19:18.0075846Z,1,01
2025-09-30T18:19:18.0116074Z,1,00
2025-09-30T18:19:18.0170465Z,1,00
2025-09-30T18:19:18.0293544Z,1,53
2025-09-30T18:19:18.0405358Z,1,01
2025-09-30T18:19:18.0490928Z,1,01
2025-09-30T18:19:18.0627553Z,1,51
2025-09-30T18:19:18.0757722Z,1,01
2025-09-30T18:19:18.0793003Z,1,00
2025-09-30T18:19:18.0844748Z,1,14
2025-09-30T18:19:18.0900426Z,1,54
2025-09-30T18:19:18.0997130Z,13,19
2025-09-30T18:19:18.1048688Z,0,00
2025-09-30T18:19:18.1099196Z,2,55
2025-09-30T18:19:18.1190384Z,0,00
2025-09-30T18:19:18.1231532Z,1,59
2025-09-30T18:19:18.1277015Z,1,00
2025-09-30T18:19:18.1366746Z,1,01
2025-09-30T18:19:18.1518078Z,1,00
2025-09-30T18:19:18.1553702Z,1,00
2025-09-30T18:19:18.1596725Z,1,01
2025-09-30T18:19:18.1642905Z,0,00
2025-09-30T18:19:18.1682852Z,1,01
2025-09-30T18:19:18.1742112Z,1,01
2025-09-30T18:19:18.1782312Z,0,00
2025-09-30T18:19:18.1956707Z,0,99
2025-09-30T18:19:18.2073005Z,1,01
2025-09-30T18:19:18.2145770Z,3,07
2025-09-30T18:19:18.2200906Z,2,53
2025-09-30T18:19:18.2267051Z,6,59
2025-09-30T18:19:18.2431401Z,2,21
2025-09-30T18:19:18.2512389Z,1,00
2025-09-30T18:19:18.2582397Z,1,00
2025-09-30T18:19:18.2654187Z,1,09
2025-09-30T18:19:18.2699133Z,1,51
2025-09-30T18:19:18.2745111Z,1,01
2025-09-30T18:19:18.2785691Z,2,54
2025-09-30T18:19:18.2851538Z,0,00
2025-09-30T18:19:18.2901814Z,2,02
2025-09-30T18:19:18.2999670Z,12,79
2025-09-30T18:19:18.3107072Z,1,55
2025-09-30T18:19:18.3153368Z,1,01
2025-09-30T18:19:18.3331147Z,1,01
2025-09-30T18:19:18.3463019Z,1,51
2025-09-30T18:19:18.3529089Z,0,00
2025-09-30T18:19:18.3585566Z,2,09
2025-09-30T18:19:18.3656275Z,8,08
2025-09-30T18:19:18.3717938Z,2,02
2025-09-30T18:19:18.3793414Z,1,00
2025-09-30T18:19:18.3848737Z,2,52
2025-09-30T18:19:18.3899271Z,1,01
2025-09-30T18:19:18.3966469Z,1,52
2025-09-30T18:19:18.4052367Z,1,00
2025-09-30T18:19:18.4093630Z,1,13
2025-09-30T18:19:18.4154512Z,1,51
2025-09-30T18:19:18.4204619Z,1,00
2025-09-30T18:19:18.4285292Z,10,06
2025-09-30T18:19:18.4387404Z,0,00
2025-09-30T18:19:18.4473347Z,1,01
2025-09-30T18:19:18.4523730Z,1,01
2025-09-30T18:19:18.4604062Z,11,06
2025-09-30T18:19:18.4704268Z,5,03
2025-09-30T18:19:18.4846401Z,1,00
2025-09-30T18:19:18.4907828Z,2,11
2025-09-30T18:19:18.5014824Z,0,00
2025-09-30T18:19:18.5065189Z,0,00
2025-09-30T18:19:18.5100553Z,1,02
2025-09-30T18:19:18.5176176Z,1,00
2025-09-30T18:19:18.5299433Z,0,00
2025-09-30T18:19:18.5350362Z,0,00
2025-09-30T18:19:18.5400767Z,1,01
2025-09-30T18:19:18.5486417Z,0,00
2025-09-30T18:19:18.5535511Z,1,30
2025-09-30T18:19:18.5575604Z,1,00
2025-09-30T18:19:18.5651150Z,0,00
2025-09-30T18:19:18.5701778Z,2,01
2025-09-30T18:19:18.5762289Z,0,00
2025-09-30T18:19:18.5797440Z,1,00
2025-09-30T18:19:18.5865248Z,0,00
2025-09-30T18:19:18.5915934Z,1,54
2025-09-30T18:19:18.6039642Z,1,00
2025-09-30T18:19:18.6163975Z,0,00
2025-09-30T18:19:18.6214316Z,1,01
2025-09-30T18:19:18.6255648Z,6,64
2025-09-30T18:19:18.6298285Z,1,01
2025-09-30T18:19:18.6387524Z,1,01
2025-09-30T18:19:18.6433500Z,1,00
2025-09-30T18:19:18.6493796Z,0,00
2025-09-30T18:19:18.6574415Z,9,06
2025-09-30T18:19:18.6626032Z,1,00
2025-09-30T18:19:18.6685551Z,1,01
2025-09-30T18:19:18.6736138Z,1,00
2025-09-30T18:19:18.6786405Z,8,08
2025-09-30T18:19:18.6828776Z,1,00
2025-09-30T18:19:18.6863938Z,5,76
2025-09-30T18:19:18.6930367Z,1,00
2025-09-30T18:19:18.6965947Z,0,00
2025-09-30T18:19:18.7016268Z,2,53
2025-09-30T18:19:18.7104981Z,1,42
2025-09-30T18:19:18.7191716Z,1,01
2025-09-30T18:19:18.7282238Z,1,00
2025-09-30T18:19:18.7415724Z,0,00
2025-09-30T18:19:18.7501409Z,6,04
2025-09-30T18:19:18.7734991Z,0,51
2025-09-30T18:19:18.7813294Z,1,00
2025-09-30T18:19:18.7931460Z,1,05
2025-09-30T18:19:18.7991911Z,1,00
2025-09-30T18:19:18.8078482Z,3,10
2025-09-30T18:19:18.8169586Z,3,06
2025-09-30T18:19:18.8300844Z,17,16
2025-09-30T18:19:18.8379806Z,2,03
2025-09-30T18:19:18.8500788Z,1,01
2025-09-30T18:19:18.8592856Z,4,53
2025-09-30T18:19:18.8666889Z,2,07
2025-09-30T18:19:18.8766851Z,1,54
2025-09-30T18:19:18.8817182Z,1,00
2025-09-30T18:19:18.8942431Z,4,13
2025-09-30T18:19:18.9113875Z,1,00
2025-09-30T18:19:18.9174985Z,1,00
2025-09-30T18:19:18.9265002Z,1,02
2025-09-30T18:19:18.9335858Z,2,04
2025-09-30T18:19:18.9416496Z,1,00
2025-09-30T18:19:18.9486497Z,1,02
2025-09-30T18:19:18.9544002Z,1,73
2025-09-30T18:19:18.9597912Z,3,39
2025-09-30T18:19:18.9664267Z,1,55
2025-09-30T18:19:18.9894390Z,1,01
2025-09-30T18:19:18.9945287Z,0,00
2025-09-30T18:19:18.9990550Z,1,51
2025-09-30T18:19:19.0046672Z,1,01
2025-09-30T18:19:19.0138308Z,7,56
2025-09-30T18:19:19.0190634Z,0,99
2025-09-30T18:19:19.0296164Z,1,00
2025-09-30T18:19:19.0331311Z,1,51
2025-09-30T18:19:19.0498565Z,2,01
2025-09-30T18:19:19.0664685Z,1,01
2025-09-30T18:19:19.0760337Z,0,00
2025-09-30T18:19:19.0851176Z,1,00
2025-09-30T18:19:19.1092607Z,1,00
2025-09-30T18:19:19.1127753Z,1,01
2025-09-30T18:19:19.1163604Z,0,00
2025-09-30T18:19:19.1260277Z,1,00
2025-09-30T18:19:19.1356811Z,1,53
2025-09-30T18:19:19.1483230Z,1,01
2025-09-30T18:19:19.1533537Z,0,00
2025-09-30T18:19:19.1576829Z,1,52
2025-09-30T18:19:19.1647766Z,1,51
2025-09-30T18:19:19.1724153Z,6,60
2025-09-30T18:19:19.1841289Z,5,69
2025-09-30T18:19:19.1998196Z,1,52
2025-09-30T18:19:19.2179886Z,1,51
2025-09-30T18:19:19.2249077Z,0,58
2025-09-30T18:19:19.2351139Z,2,09
2025-09-30T18:19:19.2433697Z,2,07
2025-09-30T18:19:19.2495169Z,0,00
2025-09-30T18:19:19.2626612Z,2,53
2025-09-30T18:19:19.2702475Z,2,02
2025-09-30T18:19:19.2779326Z,0,52
2025-09-30T18:19:19.2835140Z,3,05
2025-09-30T18:19:19.2913952Z,1,33
2025-09-30T18:19:19.2993901Z,2,27
2025-09-30T18:19:19.3045198Z,1,05
2025-09-30T18:19:19.3098879Z,1,00
2025-09-30T18:19:19.3134802Z,0,00
2025-09-30T18:19:19.3190055Z,2,01
2025-09-30T18:19:19.3300960Z,0,00
2025-09-30T18:19:19.3402110Z,1,01
2025-09-30T18:19:19.3445124Z,1,01
2025-09-30T18:19:19.3495818Z,2,01
2025-09-30T18:19:19.3547787Z,0,00
2025-09-30T18:19:19.3588082Z,1,51
2025-09-30T18:19:19.3663784Z,10,09
2025-09-30T18:19:19.3724746Z,1,00
2025-09-30T18:19:19.3795415Z,1,00
2025-09-30T18:19:19.3840757Z,2,54
2025-09-30T18:19:19.3886110Z,1,51
2025-09-30T18:19:19.3946879Z,0,00
2025-09-30T18:19:19.4022525Z,1,01
2025-09-30T18:19:19.4098012Z,2,34
2025-09-30T18:19:19.4155313Z,6,75
2025-09-30T18:19:19.4266665Z,1,00
2025-09-30T18:19:19.4379504Z,6,23
2025-09-30T18:19:19.4465559Z,4,06
2025-09-30T18:19:19.4541256Z,2,01
2025-09-30T18:19:19.4775304Z,5,66
2025-09-30T18:19:19.4998554Z,1,00
2025-09-30T18:19:19.5079872Z,2,99
2025-09-30T18:19:19.5156198Z,2,01
2025-09-30T18:19:19.5224982Z,0,99
2025-09-30T18:19:19.5297680Z,1,02
2025-09-30T18:19:19.5395288Z,2,55
2025-09-30T18:19:19.5452404Z,2,20
2025-09-30T18:19:19.5512903Z,0,00
2025-09-30T18:19:19.5564981Z,5,21
2025-09-30T18:19:19.5615336Z,1,01
2025-09-30T18:19:19.5681193Z,1,51
2025-09-30T18:19:19.5813057Z,1,01
2025-09-30T18:19:19.5913386Z,1,88
2025-09-30T18:19:19.5992769Z,3,90
2025-09-30T18:19:19.6053027Z,11,09
2025-09-30T18:19:19.6152209Z,1,02
2025-09-30T18:19:19.6273076Z,1,02
2025-09-30T18:19:19.6441403Z,1,06
2025-09-30T18:19:19.6532949Z,0,55
2025-09-30T18:19:19.6613640Z,1,00
2025-09-30T18:19:19.6751907Z,2,00
2025-09-30T18:19:19.6802410Z,1,00
2025-09-30T18:19:19.6902748Z,1,01
2025-09-30T18:19:19.6994336Z,1,00
2025-09-30T18:19:19.7126222Z,1,00
2025-09-30T18:19:19.7177318Z,5,11
2025-09-30T18:19:19.7243391Z,1,52
2025-09-30T18:19:19.7298513Z,0,00
2025-09-30T18:19:19.7386238Z,1,02
2025-09-30T18:19:19.7437664Z,0,99
2025-09-30T18:19:19.7488490Z,1,01
2025-09-30T18:19:19.7539302Z,0,00
2025-09-30T18:19:19.7584630Z,0,00
2025-09-30T18:19:19.7625770Z,1,00
2025-09-30T18:19:19.7747527Z,3,61
2025-09-30T18:19:19.7900051Z,1,02
2025-09-30T18:19:19.7957001Z,1,54
2025-09-30T18:19:19.8034784Z,1,12
2025-09-30T18:19:19.8104410Z,1,00
2025-09-30T18:19:19.8180434Z,5,59
2025-09-30T18:19:19.8236203Z,0,53
2025-09-30T18:19:19.8303423Z,1,02
2025-09-30T18:19:19.8404195Z,0,00
2025-09-30T18:19:19.8493325Z,0,00
2025-09-30T18:19:19.8553627Z,1,01
2025-09-30T18:19:19.8611147Z,1,51
2025-09-30T18:19:19.8732968Z,1,51
2025-09-30T18:19:19.8839771Z,1,57
2025-09-30T18:19:19.8927474Z,1,11
2025-09-30T18:19:19.8968235Z,1,52
2025-09-30T18:19:19.9090239Z,1,01
2025-09-30T18:19:19.9257119Z,3,06
2025-09-30T18:19:19.9414564Z,1,02
2025-09-30T18:19:19.9515920Z,2,01
2025-09-30T18:19:19.9614321Z,2,55
2025-09-30T18:19:19.9735247Z,6,04
2025-09-30T18:19:19.9838300Z,2,53
2025-09-30T18:19:19.9964735Z,15,87
2025-09-30T18:19:20.0056701Z,0,54
2025-09-30T18:19:20.0138348Z,1,52
2025-09-30T18:19:20.0201662Z,1,34
2025-09-30T18:19:20.0267788Z,1,01
2025-09-30T18:19:20.0350327Z,0,00
2025-09-30T18:19:20.0416898Z,1,52
2025-09-30T18:19:20.0462608Z,1,01
2025-09-30T18:19:20.0534051Z,2,10
2025-09-30T18:19:20.0599677Z,2,00
2025-09-30T18:19:20.0715696Z,1,00
2025-09-30T18:19:20.0963782Z,0,98
2025-09-30T18:19:20.1014172Z,2,52
2025-09-30T18:19:20.1092449Z,2,01
2025-09-30T18:19:20.1165193Z,2,02
2025-09-30T18:19:20.1234155Z,1,00
2025-09-30T18:19:20.1274455Z,1,00
2025-09-30T18:19:20.1336701Z,0,00
2025-09-30T18:19:20.1388292Z,2,62
2025-09-30T18:19:20.1444347Z,1,02
2025-09-30T18:19:20.1514974Z,2,00
2025-09-30T18:19:20.1591413Z,1,01
2025-09-30T18:19:20.1657681Z,1,02
2025-09-30T18:19:20.1745687Z,1,08
2025-09-30T18:19:20.1800899Z,1,51
2025-09-30T18:19:20.1879720Z,0,00
2025-09-30T18:19:20.1935261Z,7,09
2025-09-30T18:19:20.1965952Z,0,00
2025-09-30T18:19:20.2052886Z,1,02
2025-09-30T18:19:20.2219048Z,1,02
2025-09-30T18:19:20.2396408Z,1,00
2025-09-30T18:19:20.2462722Z,0,00
2025-09-30T18:19:20.2507875Z,1,01
2025-09-30T18:19:20.2603649Z,0,99
2025-09-30T18:19:20.2649412Z,0,51
2025-09-30T18:19:20.2785076Z,0,51
2025-09-30T18:19:20.2951677Z,0,51
2025-09-30T18:19:20.3098043Z,0,00
2025-09-30T18:19:20.3144043Z,1,53
2025-09-30T18:19:20.3184184Z,1,00
2025-09-30T18:19:20.3355918Z,1,01
2025-09-30T18:19:20.3401570Z,0,00
2025-09-30T18:19:20.3451992Z,0,51
2025-09-30T18:19:20.3527680Z,0,00
2025-09-30T18:19:20.3576263Z,2,85
2025-09-30T18:19:20.3714206Z,1,01
2025-09-30T18:19:20.3813280Z,0,00
2025-09-30T18:19:20.3866163Z,1,02
2025-09-30T18:19:20.3953395Z,0,51
2025-09-30T18:19:20.3998798Z,3,03
2025-09-30T18:19:20.4151347Z,1,02
2025-09-30T18:19:20.4232502Z,0,00
2025-09-30T18:19:20.4299004Z,1,00
2025-09-30T18:19:20.4354892Z,1,00
2025-09-30T18:19:20.4390650Z,1,04
2025-09-30T18:19:20.4551777Z,0,00
2025-09-30T18:19:20.4602230Z,1,51
2025-09-30T18:19:20.4653868Z,1,00
2025-09-30T18:19:20.4777928Z,1,51
2025-09-30T18:19:20.4853977Z,1,02
2025-09-30T18:19:20.4898376Z,0,00
2025-09-30T18:19:20.4938936Z,1,01
2025-09-30T18:19:20.4984211Z,1,51
2025-09-30T18:19:20.5066649Z,0,00
